Readable ID,Firestore ID,Title,Category Readable ID,Category Name,Category Level,Date,Tags,,Tag,About,Who,Who-code,What,What-code,When,Where,Type,Title
what-are-you-most-proud-of,x5FzjzLW4BXIv0XPuejd,What are you most proud of?,what-are-you-most-proud-of,What are you most proud of?,3,2025-05-23T00:38:10.981Z,,,Legacy,,Self,2,Future,98,,,Story,THEMES > Legacy > What are you most proud of?
what-things-matter-most-to-you,kJHaIdZjMaMbJ3w52uHj,What things matter most to you in life?,what-things-matter-most-to-you,What things matter most to you in life?,3,2025-05-23T00:37:40.707Z,,,Legacy,,Self,2,Future,98,,,Story,THEMES > Legacy > What things matter most to you in life?
marriage,FJ06XSiOZfLwfd9vAYqx,Marriage,marriage,Marriage,3,2025-05-23T00:37:55.566Z,,,Marriage,,Self,2,Marriage,50,,,Story,Adulthood > Family > Marriage
linbrook-drive-columbia-south,pdW4LzetMpchvpvNqjuu,"Linbrook Drive, Columbia, South Carolina",linbrook-drive-columbia-south,"Linbrook Drive, Columbia, South Carolina",4,2025-05-23T00:38:09.449Z,,,Marriage,,Self,2,Marriage,50,,,Story,"Adulthood > Family > Marriage > Linbrook Drive, Columbia, South Carolina"
springbrook,i37rDiBpubZR0DUIEb9m,Springbrook,springbrook,Springbrook,4,2025-05-23T00:38:29.379Z,,,Marriage,,Self,2,Marriage,50,,,Story,Adulthood > Family > Marriage > Springbrook
vice-president-finance,qS9ChkPTgzwOmeMPo6Mi,"Vice President, Finance",vice-president-finance,"Vice President, Finance",4,2025-05-23T00:38:28.446Z,,,McKesson,,Self,2,McKesson,61,,,Story,"Adulthood > Career > McKesson > Vice President, Finance"
casualty-reports,H4dhUxpPUGcMjuBnxQkX,Casualty Reports,casualty-reports,Casualty Reports,4,2025-05-23T00:38:16.746Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What world events do you remember? > Casualty Reports
dad-s-first-and-last-deer,Gv6kuI2xJbLTwtlmUISd,Dad�s First and Last Deer,dad-s-first-and-last-deer,Dad�s First and Last Deer,4,2025-05-23T00:38:08.148Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Elementary School > What do you remember outside of school about this time? > Dad�s First and Last Deer
educational-guinea-pig,HzR2ErM2I2bB5M7I9frf,Educational Guinea Pig,educational-guinea-pig,Educational Guinea Pig,4,2025-05-23T00:38:18.575Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What extracurricular activities did you join? > Educational Guinea Pig
how-did-you-get-to-middle,pkwskSCIq4PMQxU3Ifb5,How did you get to middle school?,how-did-you-get-to-middle,How did you get to middle school?,3,2025-05-23T00:38:16.183Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > How did you get to middle school?
how-were-your-grades,KLndjUgzgL8XaE0j2yIO,How were your grades?,how-were-your-grades,How were your grades?,3,2025-05-23T00:38:23.508Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > How were your grades?
how-did-you-personally-change,2pD1tPCl0OBrfnb2qgN0,�How did you personally change during these years?,how-did-you-personally-change,�How did you personally change during these years?,3,2025-05-23T00:38:21.106Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > �How did you personally change during these years?
lab-partner-crush,MGaGU4KG1ZGYfHeKRUpJ,Lab Partner Crush,lab-partner-crush,Lab Partner Crush,4,2025-05-23T00:37:46.429Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What extracurricular activities did you join? > Lab Partner Crush
moving-to-cleveland-street,ldAG5deFHnY3Tu2cdlkY,Moving to Cleveland Street,moving-to-cleveland-street,Moving to Cleveland Street,4,2025-05-23T00:38:25.702Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What extracurricular activities did you join? > Moving to Cleveland Street
new-musical-direction,gQ9FX0eaePxrmK78g6d3,New Musical Direction,new-musical-direction,New Musical Direction,4,2025-05-23T00:38:12.992Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What extracurricular activities did you join? > New Musical Direction
off-campus-lunch,AfVPZeTZ6ze8IGARPAvq,Off Campus Lunch,off-campus-lunch,Off Campus Lunch,4,2025-05-23T00:38:32.749Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What extracurricular activities did you join? > Off Campus Lunch
pretend-girlfriends,bCVuyHDsLrk5BddqKNpj,Pretend Girlfriends,pretend-girlfriends,Pretend Girlfriends,4,2025-05-23T00:38:24.999Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What extracurricular activities did you join? > Pretend Girlfriends
what-cultural-events,9EwrH46ORXkFTmuRyCaG,What cultural events influenced you?,what-cultural-events,What cultural events influenced you?,3,2025-05-23T00:38:05.952Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What cultural events influenced you?
what-did-you-find-challenging,oN5jddnjzdD9Ztnaknrj,What did you find challenging?,what-did-you-find-challenging,What did you find challenging?,3,2025-05-23T00:38:15.134Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What did you find challenging?
what-social-changes-occurred,IRotA5CTYLoIGJLmS0Iw,What social changes occurred?,what-social-changes-occurred,What social changes occurred?,3,2025-05-23T00:38:17.475Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What social changes occurred?
what-subjects-interested-you,5VSwOfNAFKi29Ei6a9QY,What subjects interested you?,what-subjects-interested-you,What subjects interested you?,3,2025-05-23T00:37:43.991Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What subjects interested you?
what-was-the-name-of-your,w14rrSq3wq5UyeV8vi7U,What was the name of your middle school?,what-was-the-name-of-your,What was the name of your middle school?,3,2025-05-23T00:37:48.200Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What was the name of your middle school?
what-world-events-do-you,rFuTxOyImrgS8QbUBxJT,What world events do you remember?,what-world-events-do-you,What world events do you remember?,3,2025-05-23T00:37:42.936Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > What world events do you remember?
which-teachers-influenced-you,nRM9lkuuxnI9Bz2WaEKr,Which teachers influenced you most?,which-teachers-influenced-you,Which teachers influenced you most?,3,2025-05-23T00:38:03.564Z,,,Middle School,,Self,2,Middle School,42,,,Story,Preschool > Middle School > Which teachers influenced you most?
did-you-ever-skip-school,mrC5coVXz463UarP4ixF,Did you ever skip school?,did-you-ever-skip-school,Did you ever skip school?,3,2025-05-23T00:38:01.697Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > Did you ever skip school?
did-you-have-braces,pEO2z73bSYKFxxJcq0Rw,Did you have braces?,did-you-have-braces,Did you have braces?,3,2025-05-23T00:38:06.300Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > Did you have braces?
do-you-believe-in-life-after,Duepd5z3ZDZ1WCbOYIPF,"Do you believe in life
after death?",do-you-believe-in-life-after,"Do you believe in life
after death?",3,2025-05-23T00:37:37.548Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,"THEMES > Miscellaneous > Do you believe in life
after death?"
do-you-believe-in-ghosts,qGlOL6cbAkEYSUBQ80KJ,"Do you believe in
ghosts?",do-you-believe-in-ghosts,"Do you believe in
ghosts?",3,2025-05-23T00:38:04.722Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,"THEMES > Miscellaneous > Do you believe in
ghosts?"
do-you-believe-in-ufos,oFrFDAzfzjaOsoIsAlAQ,"Do you believe in
UFOs?",do-you-believe-in-ufos,"Do you believe in
UFOs?",3,2025-05-23T00:37:41.430Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,"THEMES > Miscellaneous > Do you believe in
UFOs?"
do-you-believe-there-is-life,pUDKX2kalpgUtvCAuVZQ,Do you believe there is life on other planets?,do-you-believe-there-is-life,Do you believe there is life on other planets?,3,2025-05-23T00:38:25.075Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > Do you believe there is life on other planets?
do-you-like-roller-coasters,z4EgVw2RVHk32COuU9Kv,Do you like roller coasters?,do-you-like-roller-coasters,Do you like roller coasters?,3,2025-05-23T00:37:54.100Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > Do you like roller coasters?
have-you-ever-broken-a-bone,IuBDsfigwk37fgl88zXU,Have you ever broken a bone?,have-you-ever-broken-a-bone,Have you ever broken a bone?,3,2025-05-23T00:38:16.897Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > Have you ever broken a bone?
have-you-ever-gotten-into-a,xyABMZHBQmNk7nyLYECR,"Have you ever gotten
into a fight?",have-you-ever-gotten-into-a,"Have you ever gotten
into a fight?",3,2025-05-23T00:37:56.442Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,"THEMES > Fights > Have you ever gotten
into a fight?"
how-do-you-like-your-coffee,f22s88rbTRdGhkCEGMlJ,How do you like your coffee?,how-do-you-like-your-coffee,How do you like your coffee?,3,2025-05-23T00:38:31.931Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > How do you like your coffee?
how-do-you-like-your-eggs,poYrGu7KbtwWgufriNB7,How do you like your eggs?,how-do-you-like-your-eggs,How do you like your eggs?,3,2025-05-23T00:38:15.462Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > How do you like your eggs?
liquor,1j82i0U6byPwKHmKYzfp,Liquor,liquor,Liquor,4,2025-05-23T00:37:56.521Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > Have you ever broken a bone? > Liquor
the-gift-of-responsibility,3e0ovCh2SbA6UtEmmres,The Gift of Responsibility,the-gift-of-responsibility,The Gift of Responsibility,4,2025-05-23T00:37:56.150Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > What is the best gift you�ve ever received? > The Gift of Responsibility
what-allergies-do-you-have,owr3XAW6RdQalSc8SHO7,What allergies do you have?,what-allergies-do-you-have,What allergies do you have?,3,2025-05-23T00:38:21.781Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > What allergies do you have?
what-are-you-superstitious,vxkExmBNJ8exijnPdiZR,"What are you
superstitious about?",what-are-you-superstitious,"What are you
superstitious about?",3,2025-05-23T00:38:02.363Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,"THEMES > Miscellaneous > What are you
superstitious about?"
what-are-your-favorite,AwTeuHrSSRC23lj9mOat,What are your favorite Possessions?,what-are-your-favorite,What are your favorite Possessions?,3,2025-05-23T00:37:43.509Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > What are your favorite Possessions?
what-are-your-weaknesses,JJG3EQ4yoaO6uZcbsaUq,What are your Weaknesses,what-are-your-weaknesses,What are your Weaknesses,3,2025-05-23T00:38:32.508Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > What are your Weaknesses
what-have-been-some-of-your,Js3LDzwPceU1Cquj8SXZ,"What have been some of
your life's greatest surprises, disappointments?",what-have-been-some-of-your,"What have been some of
your life's greatest surprises, disappointments?",3,2025-05-23T00:38:32.334Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,"THEMES > Miscellaneous > What have been some of
your life's greatest surprises, disappointments?"
what-is-your-favorite-season,fSfMRjBKchhBy5cFLMS7,What is your favorite season?,what-is-your-favorite-season,What is your favorite season?,3,2025-05-23T00:37:58.536Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > What is your favorite season?
what-would-you-consider-your,Ooc954mZHWHNTHK0KsMx,What would you consider your motto?,what-would-you-consider-your,What would you consider your motto?,3,2025-05-23T00:37:43.423Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Blessings > What would you consider your motto?
which-past-time-would-you-like,yhx4shrsyPOLsawFOt40,Which past time would you like to travel to?,which-past-time-would-you-like,Which past time would you like to travel to?,3,2025-05-23T00:38:21.344Z,,,Miscellaneous,,Self,2,Miscellaneous,85,,,Story,THEMES > Miscellaneous > Which past time would you like to travel to?
what-moves-have-you-made,Qt3Q5U9h2omOnQeEfUJF,What moves have you made?,what-moves-have-you-made,What moves have you made?,3,2025-05-23T00:37:52.492Z,,,Moves,,Self,2,Homes & Moves,71,,,Story,THEMES > Moves > What moves have you made?
a-mother-s-crush,CabFXAq3Iey8ZlWeYXaQ,A Mother�s Crush,a-mother-s-crush,A Mother�s Crush,4,2025-05-23T00:38:11.895Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What did you listen to over the years? > A Mother�s Crush
closing-note-music-and-life,tWfjrb5mP9D99DxRQTnz,Closing Note: Music and Life,closing-note-music-and-life,Closing Note: Music and Life,4,2025-05-23T00:37:58.451Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What did you listen to over the years? > Closing Note: Music and Life
evolving-tastes-and-country,XG0pP2QGstsyLi3tnUIq,Evolving Tastes and Country Roads,evolving-tastes-and-country,Evolving Tastes and Country Roads,4,2025-05-23T00:38:16.100Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What did you listen to over the years? > Evolving Tastes and Country Roads
how-has-travel-influenced-you,7Axdt7H4vbyUyN7b8X5W,How has travel influenced you?,how-has-travel-influenced-you,How has travel influenced you?,3,2025-05-23T00:37:46.894Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > How has travel influenced you?
the-beats-of-hip-hop-and,TjiAKhjxnmf9w5xSmPLf,The Beats of Hip-Hop and Cultural Storms,the-beats-of-hip-hop-and,The Beats of Hip-Hop and Cultural Storms,4,2025-05-23T00:37:59.932Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What did you listen to over the years? > The Beats of Hip-Hop and Cultural Storms
the-changing-technology-of,MGyBhsI2ZDujjKWzXW5G,The Changing Technology of Music,the-changing-technology-of,The Changing Technology of Music,4,2025-05-23T00:38:19.673Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What did you listen to over the years? > The Changing Technology of Music
the-technology-and-true,0s2SypJtCUJlfVgLRM2c,The Technology and True Artists,the-technology-and-true,The Technology and True Artists,4,2025-05-23T00:38:27.898Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What did you listen to over the years? > The Technology and True Artists
what-did-you-listen-to-over,EX6a7kHLiTP10sEED3Fh,What did you listen to over the years?,what-did-you-listen-to-over,What did you listen to over the years?,3,2025-05-23T00:38:12.683Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What did you listen to over the years?
what-states-have-you-been-to,9fb6LgnyvCNby012LJKx,What states have you been to?,what-states-have-you-been-to,What states have you been to?,3,2025-05-23T00:38:27.729Z,,,Music,,Self,2,Music,80,,,Story,THEMES > Music > What states have you been to?
how-much-did-things-cost-in,oNP15cFebEVkw5eQ0k9S,How much did things cost in 1959?,how-much-did-things-cost-in,How much did things cost in 1959?,3,2025-05-23T00:38:24.184Z,,x,My Birth,,Self,2,Birthdays,49,,,Story,Introduction > My Birth > How much did things cost in 1959?
like-james,Cw9tWRqxduauJNO7TmqX,"Like
James?",like-james,"Like
James?",4,2025-05-23T00:37:38.296Z,,x,My Birth,,Self,2,Birthdays,49,,,Story,"Introduction > My Birth > What�s the story behind your name? > Like
James?"
what-was-happening-in-the,DdOTF0IJvW8W2AI2pjtu,What was happening in the world when you were born?,what-was-happening-in-the,What was happening in the world when you were born?,3,2025-05-23T00:37:37.309Z,,x,My Birth,,Self,2,Birthdays,49,,,Story,Introduction > My Birth > What was happening in the world when you were born?
what-s-the-story-behind-your,mXqtkQbUr7N8jHuU5n43,What�s the story behind your name?,what-s-the-story-behind-your,What�s the story behind your name?,3,2025-05-23T00:38:17.716Z,,x,My Birth,,Self,2,Birthdays,49,,,Story,Introduction > My Birth > What�s the story behind your name?
when-were-you-born,szqUVAQV3LD0yLuEDOC0,When were you born?,when-were-you-born,When were you born?,3,2025-05-23T00:38:24.414Z,,x,My Birth,,Self,2,Birthdays,49,,,Story,Introduction > My Birth > When were you born?
where-were-you-born,jp6OgWGB4KOwkBp832qH,Where were you born?,where-were-you-born,Where were you born?,3,2025-05-23T00:38:00.004Z,,x,My Birth,,Self,2,Birthdays,49,,,Story,Introduction > My Birth > Where were you born?
care-for-others,mtPaDoyfcqnDLV24NUSJ,Care for Others,care-for-others,Care for Others,4,2025-05-23T00:38:26.295Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What qualities did you get from your father? > Care for Others
did-your-father-have-any,SSPothDtPTCHt9UAKENH,Did your father have any siblings?,did-your-father-have-any,Did your father have any siblings?,3,2025-05-23T00:38:10.894Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > Did your father have any siblings?
fear-of-mice,KkwTbIXXuSunDWvJhv07,Fear of Mice,fear-of-mice,Fear of Mice,4,2025-05-23T00:38:20.796Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you? > Fear of Mice
first-priority,ZxXh66Xyz2yjWuRQknoF,First Priority,first-priority,First Priority,4,2025-05-23T00:37:48.349Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you? > First Priority
heart-of-gold,AcOfCqEekpClRLy1cDiY,"Heart
of Gold",heart-of-gold,"Heart
of Gold",4,2025-05-23T00:38:15.210Z,,,My Father,,Father,5,All,,,,Story,"Introduction > My Father > What beliefs or values did he instill in you? > Heart
of Gold"
making-decisions,0RqIZdltg45lXODJjaTL,Making Decisions,making-decisions,Making Decisions,4,2025-05-23T00:37:59.852Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What do you admire most about your father? > Making Decisions
navy-service,boC7I3FrZ00cmTPZKa7O,Navy Service,navy-service,Navy Service,4,2025-05-23T00:38:16.333Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you? > Navy Service
newspaper-delivery,HksxjTSNOgtsOH61dWQM,Newspaper Delivery,newspaper-delivery,Newspaper Delivery,4,2025-05-23T00:38:01.285Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you? > Newspaper Delivery
no-college,ijRutnJ1eNkyPrR0CRPJ,No College,no-college,No College,4,2025-05-23T00:38:23.334Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you? > No College
no-role-model,fEsmNLQ6KylRwIQeTYA4,"No
Role Model",no-role-model,"No
Role Model",4,2025-05-23T00:37:45.142Z,,,My Father,,Father,5,All,,,,Story,"Introduction > My Father > What beliefs or values did he instill in you? > No
Role Model"
saturday-morning-post-office,OsYHwpp3pqquMN1i8Iw1,Saturday Morning Post Office,saturday-morning-post-office,Saturday Morning Post Office,4,2025-05-23T00:37:51.094Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you? > Saturday Morning Post Office
slingshot,bxqtvnDZboV41fWzvsOE,Slingshot,slingshot,Slingshot,4,2025-05-23T00:37:44.981Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you? > Slingshot
success-from-humble-beginnings,4Y4ZH6m0e1fSvBD8POim,Success From Humble Beginnings,success-from-humble-beginnings,Success From Humble Beginnings,4,2025-05-23T00:37:56.301Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What do you admire most about your father? > Success From Humble Beginnings
tribute-to-my-father,QPa4kkamOR9zZZDZrvqG,Tribute to My Father,tribute-to-my-father,Tribute to My Father,4,2025-05-23T00:37:38.515Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What do you admire most about your father? > Tribute to My Father
what-beliefs-or-values-did-he,hx0Qs7bIc1mkFbqXsNnq,What beliefs or values did he instill in you?,what-beliefs-or-values-did-he,What beliefs or values did he instill in you?,3,2025-05-23T00:37:51.962Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What beliefs or values did he instill in you?
what-did-your-father-do-for-a,2LICNsfm4VN14MwBDGRR,"What did your father
do for a living?",what-did-your-father-do-for-a,"What did your father
do for a living?",3,2025-05-23T00:38:18.499Z,,,My Father,,Father,5,All,,,,Story,"Introduction > My Father > What did your father
do for a living?"
what-qualities-did-you-get,gEHiCbSV9lHVXsERbrVM,What qualities did you get from your father?,what-qualities-did-you-get,What qualities did you get from your father?,3,2025-05-23T00:38:24.615Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What qualities did you get from your father?
what-was-he-like-when-he-was,HewR0SILa1mROAVDu4Vc,What was he like when he was younger?,what-was-he-like-when-he-was,What was he like when he was younger?,3,2025-05-23T00:38:06.377Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > What was he like when he was younger?
when-was-your-father-born,72BYKscf2mpMAO8WvW27,When was your father born?,when-was-your-father-born,When was your father born?,3,2025-05-23T00:37:42.862Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > When was your father born?
where-was-your-father-born,cthcFmE0zA86mmQ9oRQv,Where was your father born?,where-was-your-father-born,Where was your father born?,3,2025-05-23T00:38:05.332Z,,,My Father,,Father,5,All,,,,Story,Introduction > My Father > Where was your father born?
they-are-people-too,L3aLrOxIiosbVxU9SNaz,They Are People Too,they-are-people-too,They Are People Too,4,2025-05-23T00:37:58.085Z,,,My Grand Parents,,Grand Parents,7,All,,,,Story,Introduction > My Grand Parents > What reflections do you have about your grandparents? > They Are People Too
what-reflections-do-you-have,p6diYezHpguIZvPxIYhp,What reflections do you have about your grandparents?,what-reflections-do-you-have,What reflections do you have about your grandparents?,3,2025-05-23T00:38:23.009Z,,,My Grand Parents,,Grand Parents,7,All,,,,Story,Introduction > My Grand Parents > What reflections do you have about your grandparents?
cough-drops,zUCS8hRET77CxEnu7lfb,Cough Drops,cough-drops,Cough Drops,4,2025-05-23T00:37:49.820Z,,,My Maternal Grandfather,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandfather > What stories do you remember about him? > Cough Drops
handyman,lSj6sN1dmDyEfHzJA2IL,Handyman,handyman,Handyman,4,2025-05-23T00:38:18.902Z,,,My Maternal Grandfather,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandfather > What stories do you remember about him? > Handyman
santa-won-t-stop,waqLPDxMDCJFrJgFfGi8,Santa Won�t Stop,santa-won-t-stop,Santa Won�t Stop,4,2025-05-23T00:38:09.376Z,,,My Maternal Grandfather,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandfather > What stories do you remember about him? > Santa Won�t Stop
who-was-your-maternal,g6RL4W4l45fENWWcTpgf,Who was your maternal grandfather?,who-was-your-maternal,Who was your maternal grandfather?,3,2025-05-23T00:37:56.831Z,,,My Maternal Grandfather,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandfather > Who was your maternal grandfather?
do-you-have-a-penny,3iqtBkUTw7Ju244bBbUH,Do You Have a Penny?,do-you-have-a-penny,Do You Have a Penny?,4,2025-05-23T00:37:41.032Z,,,My Maternal Grandmother,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandfather > What stories do you remember about him? > Do You Have a Penny?
first-detective-show,W7pvVNzUjtFUsCgQatNv,First Detective Show,first-detective-show,First Detective Show,4,2025-05-23T00:38:17.319Z,,,My Maternal Grandmother,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandmother > What stories do you remember about her? > First Detective Show
different-inside,uvnLYOODWF7EcgHILyNG,Different Inside,different-inside,Different Inside,4,2025-05-23T00:38:29.128Z,,,My Maternal Grandmother,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandmother > What stories do you remember about her? > Different Inside
disrespect,oGDkjy7MyZyiTSUrxLkT,Disrespect,disrespect,Disrespect,4,2025-05-23T00:38:04.967Z,,,My Maternal Grandmother,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandmother > What stories do you remember about her? > Disrespect
what-impact-did-he-have-on,BLcT0WvSAjrJeAWngX0k,What impact did he have on your life?,what-impact-did-he-have-on,What impact did he have on your life?,3,2025-05-23T00:37:41.890Z,,,My Maternal Grandmother,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandmother > What impact did he have on your life?
who-was-your-maternal,HxNLfFC8iCcnOtqa7f31,Who was your maternal grandmother?,who-was-your-maternal,Who was your maternal grandmother?,3,2025-05-23T00:37:47.501Z,,,My Maternal Grandmother,,Maternal Grandfather,10,All,,,,Story,Introduction > My Maternal Grandmother > Who was your maternal grandmother?
dedication,v1OuKycYgmd5FHQCcT4y,Dedication,dedication,Dedication,4,2025-05-23T00:38:10.245Z,,,My Mother,,Mother,6,All,,,,Story,Introduction > My Mother > What was she like when she was younger? > Dedication
did-your-mother-have-any,OLwcUGoN2UxglWExvbWf,Did your mother have any siblings?,did-your-mother-have-any,Did your mother have any siblings?,3,2025-05-23T00:37:46.033Z,,,My Mother,,Mother,6,All,,,,Story,Introduction > My Mother > Did your mother have any siblings?
what-qualities-did-you-get,7KAybMhLxIud1QIJx5Nz,What qualities did you get from your mother?,what-qualities-did-you-get,What qualities did you get from your mother?,3,2025-05-23T00:37:43.084Z,,,My Mother,,Mother,6,All,,,,Story,Introduction > My Mother > What qualities did you get from your mother?
what-things-do-you-admire-the,QjCCerihNk1S2wdYtzea,What things do you admire the most about your mother?,what-things-do-you-admire-the,What things do you admire the most about your mother?,3,2025-05-23T00:38:26.861Z,,,My Mother,,Mother,6,All,,,,Story,Introduction > My Mother > What things do you admire the most about your mother?
what-was-she-like-when-she-was,pQkH6FD9FiB1Sg5iQFQs,What was she like when she was younger?,what-was-she-like-when-she-was,What was she like when she was younger?,3,2025-05-23T00:38:10.081Z,,,My Mother,,Mother,6,All,,,,Story,Introduction > My Mother > What was she like when she was younger?
when-was-your-mother-born,jIAGaD6e0bnMDATxdvrh,When was your mother born?,when-was-your-mother-born,When was your mother born?,3,2025-05-23T00:38:17.396Z,,,My Mother,,Mother,6,All,,,,Story,Introduction > My Mother > When was your mother born?
where-was-your-mother-born,rHcHrG7eWtD8v88AnuBm,Where was your mother born?,where-was-your-mother-born,Where was your mother born?,3,2025-05-23T00:38:06.146Z,,,My Mother,,Mother,6,All,,,,Story,Introduction > My Mother > Where was your mother born?
are-you-more-like-your-father,n0BMoTrPAWLiuZgQiBXK,"Are you more like your father or your
mother? In what ways?",are-you-more-like-your-father,"Are you more like your father or your
mother? In what ways?",3,2025-05-23T00:38:18.034Z,,,My Parents,,Parents,4,All,,,,Story,"Introduction > Their Partnership > Are you more like your father or your
mother? In what ways?"
did-you-ever-rebel,6iGybebX2RF6kpNcWuBz,Did you ever rebel?,did-you-ever-rebel,Did you ever rebel?,3,2025-05-23T00:37:54.198Z,,,My Parents,,Parents,4,All,,,,Story,Introduction > Their Partnership > Did you ever rebel?
don-t-you-ever-talk,F0N3uB2BXNBabtWVjzSd,Don�t You Ever Talk?,don-t-you-ever-talk,Don�t You Ever Talk?,4,2025-05-23T00:38:01.596Z,,,My Parents,,Parents,4,All,,,,Story,Introduction > Their Partnership > What stories do you remember of them dating? > Don�t You Ever Talk?
how-did-your-parents-meet,1lYXpcKdY7MNywwZHezl,How did your parents meet?,how-did-your-parents-meet,How did your parents meet?,3,2025-05-23T00:37:39.940Z,,,My Parents,,Parents,4,All,,,,Story,Introduction > Their Partnership > How did your parents meet?
were-your-parents-strict-or,sQCBVvh8XXzLRQdmOaEI,Were your parents strict or relaxed?,were-your-parents-strict-or,Were your parents strict or relaxed?,3,2025-05-23T00:38:19.525Z,,,My Parents,,Parents,4,All,,,,Story,Introduction > Their Partnership > Were your parents strict or relaxed?
